ZIP,Abbreviation,Link,mailonly
38848,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38849,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38849,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38849,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38850,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38850,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38850,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38851,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38851,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38847,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38721,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38833,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38829,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38781,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38782,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38801,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38801,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38802,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38803,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38804,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38804,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38804,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38820,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38821,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38829,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38821,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38824,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38824,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38824,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38824,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38825,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38826,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38826,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38827,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38828,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38828,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38828,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38824,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38852,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38720,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38703,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38626,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38626,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38627,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38627,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38627,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38629,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38629,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38631,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38632,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38632,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38633,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38633,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38635,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38635,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38635,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38637,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38638,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38639,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38641,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38641,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38642,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38642,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38643,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38625,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38625,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38623,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38622,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38603,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38603,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38606,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38606,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38606,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38610,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38610,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38610,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38611,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38611,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38614,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38643,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38614,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38617,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38618,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38618,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38618,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38619,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38619,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38619,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38620,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38621,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39146,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38621,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38617,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38643,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38643,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38644,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38665,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38665,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38666,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38668,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38668,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38670,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38670,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38670,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38671,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38672,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38673,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38665,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38674,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38677,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38679,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38680,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38683,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38683,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38683,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38685,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38685,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38686,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38701,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38703,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38676,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38720,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38664,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38663,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38645,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38645,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38646,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38646,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38647,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38649,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38650,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38650,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38650,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38651,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38652,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38663,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38652,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38654,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38655,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38655,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38655,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38658,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38659,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38659,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38659,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38661,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38663,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38663,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38654,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38855,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38621,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38856,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39057,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39058,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39059,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39059,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39060,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39061,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39062,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39063,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39066,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39067,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39069,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39069,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39071,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39073,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39073,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39074,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39074,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39077,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39078,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39079,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39079,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39079,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39080,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39057,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39057,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39056,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39054,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38965,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38966,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38967,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38967,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39038,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39038,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39038,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39038,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39039,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39040,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39041,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39082,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39041,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39042,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39043,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39044,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39044,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39045,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39046,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39047,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39051,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39051,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39051,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39051,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39042,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39083,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39083,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39086,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39114,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39114,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39114,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39115,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39116,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39117,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39117,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39117,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39119,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39119,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39119,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39113,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39119,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39121,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39122,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39130,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39140,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39140,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39140,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39144,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39144,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39144,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39145,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38855,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39120,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38965,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39111,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39110,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39086,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39086,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39087,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39088,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39090,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39090,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39090,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39092,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39092,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39092,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39094,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39111,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39094,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39095,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39095,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39096,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39096,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39097,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39097,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39098,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39108,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39108,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39108,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39109,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39094,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38965,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
39120,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38964,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38871,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38871,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38873,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38873,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38874,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38875,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38876,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38877,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38878,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38878,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38879,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38880,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38901,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38901,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38901,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38913,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38913,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38914,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38914,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38915,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38915,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38916,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38916,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38871,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38870,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38870,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38869,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38856,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38965,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38857,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38857,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38858,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38858,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38858,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38859,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38860,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38860,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38860,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38917,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38862,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38863,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38864,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38864,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38865,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38865,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38866,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38868,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38868,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38868,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38868,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38869,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38863,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38920,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38860,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38921,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38948,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38949,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38950,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38950,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38951,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38952,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38953,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38953,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38953,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38954,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38954,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38948,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38954,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
38959,MS,https://www.sos.ms.gov/elections-voting/pages/voter-registration-information.aspx,True
